full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"     C/2001 M11 (SOHO)",1.0,0.0061,145.09,4.48,82.95,,20010627.6000000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 N1 (SOHO)",1.0,0.0052,95.09,302.92,114.59,,20010706.3000000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 N2 (LINEAR)",1.001056948773768,2.668511288126434,138.5435427720002,52.80360899025739,151.8961039405144,,20020819.6650411,,HYP,697,,890,,,,,,9.2,9.,12.1,5.,0.03,,,,,
"     C/2001 O1 (SOHO)",1.0,0.0051,144.49,0.10,79.04,,20010716.9400000,,PAR,0,,21,T,,,,,,,,,,,,,,
"     C/2001 O2 (NEAT)",.9978012736698744,4.819430798683499,90.92616498472022,328.7160314471743,280.8950338076312,4379.019278594605,19991017.3416911,102623.08345814,COM,398,,73,,,,,,6.6,10.,11.0,5.,0.03,,,,,
"     C/2001 OG108 (LONEOS)",.9252593010411703,.9940478794637511,80.24505504971198,10.55529569918225,116.4195120718172,25.60586069274036,20020315.2060594,48.504655524849,HTC,340,2,886,,,,,,13.2,12.,,,,13.6,,0.054,57.12,
"     C/2001 P1 (SOHO)",1.0,0.0113,29.90,140.14,72.08,,20010805.5300000,,PAR,1,,16,T,,,,,,,,,,,,,,
"     C/2001 P2 (SOHO)",1.0,0.0050,144.76,1.34,79.84,,20010815.8000000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 Q1 (NEAT)",.9659302687497193,5.833968437420146,66.95042722674785,139.2613400598061,175.4618774195375,336.6382626795825,20010920.8729595,2240.79049387672,COM,560,,77,,,,,,7.7,10.,11.5,5.,0.03,,,,,
"     C/2001 Q3 (SOHO)",1.0,0.0373,106.63,155.03,268.11,,20010826.5100000,,PAR,1,,47,T,,,,,,,,,,,,,,
"     C/2001 Q4 (NEAT)",1.000688204104655,.9619597225853242,99.64263544704116,210.278431108308,1.204334608020704,,20040515.9657006,,HYP,1820,,2630,,1.635562356445317E-8,4.916600112437359E-10,4.929063627255129E-10,,7.8,7.,,,,,,,,
"     P/2001 Q6 (NEAT)",.8238563067834858,1.40817719319207,56.8552151654871,22.13588863810931,43.32930429362097,14.58078235997401,20011109.4661386,22.6044276265854,HTC,218,4,373,,,,,,13.3,15.,16.6,5.,0.03,,,,,
"     C/2001 Q7 (SOHO)",1.0,0.0445,13.28,43.95,54.77,,20010821.8000000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 Q8 (SOHO)",1.0,0.0451,13.07,44.76,56.22,,20010824.8100000,,PAR,1,,11,T,,,,,,,,,,,,,,
"     C/2001 Q9 (SOHO)",1.0,0.0071,144.77,355.98,71.96,,20010816.9400000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 R2 (SOHO)",1.0,0.0050,144.42,9.73,88.32,,20010904.8600000,,PAR,1,,129,T,,,,,,,,,,,,,,
"     C/2001 R3 (SOHO)",1.0,0.0057,144.19,12.11,91.07,,20010905.7800000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 R4 (SOHO)",1.0,0.0072,138.72,337.75,56.31,,20010908.8000000,,PAR,0,,14,T,,,,,,,,,,,,,,
"     C/2001 R5 (SOHO)",1.0,0.0069,144.67,8.92,87.24,,20010911.3700000,,PAR,1,,16,T,,,,,,,,,,,,,,
"     P/2001 R6 (LINEAR-Skiff)",.4859450123302165,2.115072613991054,17.34483862636293,70.32278538708108,306.1920716522582,6.11390158030166,20011027.0929264,8.34606493553889,JFc,166,4,108,,,,,,11.5,18.,17.3,5.,0.03,,,,,
"     C/2001 R7 (SOHO)",1.0,0.0372,73.77,85.28,57.36,,20010912.8000000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 R8 (SOHO)",1.0,0.0437,13.58,42.19,59.63,,20010906.6700000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 R9 (SOHO)",1.0,0.0472,12.47,48.90,53.31,,20010907.3200000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 RX14 (LINEAR)",1.00160543554003,2.057561523927558,30.57411996618429,14.16983224548999,121.4856956424654,,20030118.7029902,,HYP,673,,3275,,,,,,8.5,9.,11.9,5.,0.03,,,,,
"     C/2001 S1 (Skiff)",.9297223895880558,3.749086809051804,139.1325313320458,330.1219794892323,285.1609630630614,102.944546826921,20010602.3052678,389.646668914341,COM,85,5,41,,,,,,5.9,17.,14.0,5.,0.03,,,,,
"     C/2001 S2 (SOHO)",1.0,0.0053,144.40,2.68,81.06,,20010928.9700000,,PAR,0,,25,T,,,,,,,,,,,,,,
"     C/2001 S3 (SOHO)",1.0,0.0050,144.46,9.39,89.55,,20010929.4300000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 T1 (SOHO)",1.0,0.0364,72.87,72.56,57.41,,20011009.1700000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 T2 (SOHO)",1.0,0.0070,143.82,5.30,80.74,,20011013.0600000,,PAR,0,,23,T,,,,,,,,,,,,,,
"     P/2001 T3 (NEAT)",.614844576455912,2.505743866667655,19.19849889216964,56.53904919560082,356.2321482526702,10.50585463873845,20020201.0920771,16.5943096461723,JFc,171,4,155,,,,,,6.4,24.,15.4,5.,0.03,,,,,
"     C/2001 T5 (SOHO)",1.0,0.0476,55.26,327.74,179.51,,20011015.7700000,,PAR,1,,23,T,,,,,,,,,,,,,,
"     C/2001 T6 (SOHO)",1.0,0.0057,146.71,358.68,80.61,,20011015.9100000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 T7 (SOHO)",1.0,0.0050,144.85,7.44,91.47,,20011007.1900000,,PAR,0,,18,T,,,,,,,,,,,,,,
"     C/2001 U1 (SOHO)",1.0,0.0055,144.36,7.79,88.10,,20011016.9000000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 U2 (SOHO)",1.0,0.0065,142.98,7.05,80.50,,20011017.7200000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 U3 (SOHO)",1.0,0.0050,144.58,8.62,87.65,,20011017.9300000,,PAR,0,,33,T,,,,,,,,,,,,,,
"     C/2001 U4 (SOHO)",1.0,0.0048,144.21,2.99,82.05,,20011018.3300000,,PAR,1,,47,T,,,,,,,,,,,,,,
"     C/2001 U5 (SOHO)",1.0,0.0052,144.11,3.70,81.84,,20011019.0700000,,PAR,0,,22,T,,,,,,,,,,,,,,
"     C/2001 U6 (LINEAR)",.9961664769459994,4.406419205531233,107.2554978589667,115.2304851037921,85.71480297398867,2294.481128076971,20020808.6576345,38970.8430065354,COM,620,,111,,,,,,6.5,13.,12.7,5.,0.03,,,,,
"     C/2001 U7 (SOHO)",1.0,0.0061,143.87,357.28,77.76,,20011019.9300000,,PAR,1,,62,T,,,,,,,,,,,,,,
"     C/2001 U8 (SOHO)",1.0,0.0049,143.94,8.56,93.27,,20011018.9900000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 U9 (SOHO)",1.0,0.0050,144.50,9.19,86.65,,20011023.9100000,,PAR,1,,78,T,,,,,,,,,,,,,,
"     C/2001 U10 (SOHO)",1.0,0.0050,145.23,4.08,85.20,,20011031.3900000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 V1 (SOHO)",1.0,0.0075,143.76,337.44,60.98,,20011101.7400000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V2 (SOHO)",1.0,0.0055,145.40,11.81,88.93,,20011104.5300000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 V3 (SOHO)",1.0,0.0053,146.86,349.53,73.25,,20011111.6700000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V4 (SOHO)",1.0,0.0051,144.84,4.71,85.68,,20011113.1000000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V5 (SOHO)",1.0,0.0053,145.60,358.22,77.37,,20011114.4600000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 V6 (SOHO)",1.0,0.0374,69.76,73.64,54.87,,20011102.4800000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 W1 (LINEAR)",.9988824875878562,2.399243895434692,118.6448628311467,91.93974567502877,6.160514384062277,4291.501869618222,20011224.8985186,99481.2575770813,COM,80,,102,,,,,,13.7,10.,16.3,5.,0.03,,,,,
"     C/2001 W2 (BATTERS)",.9413734582356099,1.051064641046627,115.9130896558433,113.3558967703675,142.0857566250761,34.80520828293628,20011223.9182767,75.9120860801179,HTC,198,3,351,,,,,,12.1,11.,,,,,,,,
"     C/2001 W3 (SOHO)",1.0,0.0059,141.95,13.58,88.11,,20011122.7200000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 W4 (SOHO)",1.0,0.0056,140.34,18.18,92.69,,20011126.8900000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 X1 (LINEAR)",.9970048131828605,1.69793395473278,115.6268447253623,336.0704466728871,202.2007790890823,1132.077057986744,20020108.0916155,13497.5056779978,COM,90,,204,,,,,,11.3,16.,14.9,5.,0.03,,,,,
"     C/2001 X4 (SOHO)",1.0,0.0049,147.82,336.54,60.24,,20011202.7700000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 X5 (SOHO)",1.0,0.0059,138.71,23.35,97.31,,20011204.9100000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 X6 (SOHO)",1.0,0.0052,147.01,328.76,50.77,,20011206.6100000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 X7 (SOHO)",1.0,0.0076,147.30,353.27,73.18,,20011208.4300000,,PAR,1,,9,T,,,,,,,,,,,,,,
"     C/2001 X8 (SOHO)",1.0,0.0371,72.28,74.35,56.15,,20011212.8600000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 X9 (SOHO)",1.0,0.0076,142.15,309.62,29.88,,20011213.1700000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 X10 (SOHO)",1.0,0.0360,73.46,73.79,56.74,,20011215.5500000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 Y2 (SOHO)",1.0,0.0054,143.80,5.16,84.14,,20011216.8700000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 Y3 (SOHO)",1.0,0.0074,145.34,6.49,85.06,,20011216.8700000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 Y4 (SOHO)",1.0,0.0070,144.61,324.05,42.87,,20011218.6200000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 Y5 (SOHO)",1.0,0.0053,144.61,8.83,87.04,,20011222.9800000,,PAR,1,,51,T,,,,,,,,,,,,,,
"     C/2002 A1 (LINEAR)",.7254080190784703,4.710838969181331,14.05434608215228,81.79563770632203,18.90869161953582,29.6007163309536,20011127.4400143,71.0597729607036,JFc,839,3,124,,,,,,8.6,11.,13.0,5.,0.03,,,,,
"     C/2002 A2 (LINEAR)",.7261376286811095,4.706982678825854,14.05122749728308,81.91758571751228,19.2634349941674,29.66782139635653,20011205.5570812,71.2563472989908,JFc,863,3,205,,,,,,7.5,12.,12.4,5.,0.03,,,,,
"     C/2002 A3 (LINEAR)",1.009489438970738,5.151617899760395,48.08413625848007,136.525749610087,329.5302145606148,,20020424.7032664,,HYP,527,,285,,,,,,5.0,13.,11.2,5.,0.03,,,,,
"     C/2002 A4 (SOHO)",1.0,0.0366,72.13,75.45,61.50,,20020101.3400000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 B1 (LINEAR)",.7710192684405167,2.271126837345053,51.02145254597514,58.18551484746875,76.15892000248296,17.56571115227481,20020420.0067288,31.2371841859948,HTC,204,4,93,,,,,,6.3,26.,15.8,5.,0.03,,,,,
"     C/2002 B2 (LINEAR)",.9972018571464725,3.842159221226074,152.8725916050789,54.31695253893526,257.0705254727258,2742.37876111698,20020406.8314719,50882.2626700344,COM,87,,52,,,,,,10.1,10.,13.3,5.,0.03,,,,,
"     C/2002 B3 (LINEAR)",1.00753422541536,6.057553103049133,73.6947396974568,289.3566924607729,123.2062188637844,,20020117.4106781,,HYP,44,,52,,,,,,7.8,10.,12.2,5.,0.03,,,,,
"     C/2002 C2 (LINEAR)",.9996392275516168,3.253746704587534,104.8814339751327,242.9560051187902,159.9336971798962,18034.41359274679,20020410.8149466,856512.62434196,COM,346,,206,,,,,,9.9,9.,12.7,5.,0.03,,,,,
"     C/2002 C3 (SOHO)",1.0,0.0052,141.83,355.39,79.37,,20020206.0400000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2002 C4 (SOHO)",1.0,0.0054,144.46,0.34,78.76,,20020211.6600000,,PAR,1,,19,T,,,,,,,,,,,,,,
"     C/2002 CE10 (LINEAR)",.7914862340966966,2.046759345723532,145.4587027497929,147.4439395698923,126.1881563814498,17.58512766045811,20030622.0987614,30.7543305154329,HTC,894,2,818,,,,,,10.8,12.,13.9,5.,0.03,,,,,
"     C/2002 D1 (SOHO)",1.0,0.0063,143.09,358.77,81.67,,20020222.8600000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2002 E1 (SOHO)",1.0,0.0056,145.49,9.11,83.70,,20020303.0900000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2002 E2 (Snyder-Murakami)",1.000791485362608,1.466445144837869,92.54500862239934,244.5828836731632,9.034194744864083,,20020221.7929622,,HYP,302,,914,,,,,,10.7,7.,13.4,5.,0.03,,,,,
"     C/2002 E3 (SOHO)",1.0,0.0052,144.69,8.96,87.60,,20020316.4400000,,PAR,1,,24,T,,,,,,,,,,,,,,
"     P/2002 EJ57 (LINEAR)",.5939101217838956,2.63552333573437,4.969701017005215,330.3832879862198,166.8930359952229,10.34447679286698,20011219.1261431,16.5338979940466,JFc,85,5,59,,,,,,,,15.8,5.,0.03,,,,,
"     C/2002 F1 (Utsunomiya)",.9995388012543218,.4382988983301341,80.87698378967451,289.0295811374716,125.9000407011631,1900.255935148755,20020422.8984251,29297.569598456,COM,53,,161,,,,,,10.5,18.,,,,,,,,
"     C/2002 F2 (SOHO)",1.0,0.0051,144.03,4.73,84.28,,20020321.1800000,,PAR,0,,22,T,,,,,,,,,,,,,,
"     C/2002 F3 (SOHO)",1.0,0.0050,146.11,6.72,90.92,,20020325.5100000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2002 G1 (SOHO)",1.0,0.0339,133.92,106.02,262.32,,20020402.8300000,,PAR,0,,22,T,,,,,,,,,,,,,,
"     C/2002 G2 (SOHO)",1.0,0.0050,144.84,3.48,83.09,,20020404.9100000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 G3 (SOHO)",1.0,0.0794,46.89,158.87,355.93,,20020416.7000000,,PAR,5,,200,T,,,,,,,,,,,,,,
"     C/2002 G4 (SOHO)",1.0,0.0052,143.90,14.29,89.24,,20020404.8100000,,PAR,0,,4,T,,,,,,,,,,,,,,
"     C/2002 G5 (SOHO)",1.0,0.0072,144.26,5.63,77.39,,20020413.2400000,,PAR,1,,13,T,,,,,,,,,,,,,,
"     C/2002 H1 (SOHO)",1.0,0.0074,142.51,349.27,71.16,,20020418.3500000,,PAR,1,,48,T,,,,,,,,,,,,,,
"     C/2002 H2 (LINEAR)",.9940660055712118,1.63484046041849,110.5011212903858,269.002022991191,20.41967367104152,549.3735839786839,20020323.4090630,4572.99332118703,COM,97,,372,,,,,,10.5,15.,14.4,5.,0.03,,,,,
"     C/2002 H3 (SOHO)",1.0,0.0053,145.88,4.29,87.61,,20020418.0900000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 H4 (SOHO)",1.0,0.0052,145.42,359.38,78.94,,20020418.4800000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2002 H5 (SOHO)",1.0,0.0054,137.98,307.81,43.57,,20020419.3800000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2002 H6 (SOHO)",1.0,0.0073,142.42,18.23,88.00,,20020426.6800000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2002 H7 (SOHO)",1.0,0.0058,145.43,5.76,87.71,,20020424.3700000,,PAR,1,,10,T,,,,,,,,,,,,,,
"     C/2002 H8 (SOHO)",1.0,0.0336,69.34,73.71,55.83,,20020420.9700000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 J1 (SOHO)",1.0,0.0051,145.64,0.57,81.48,,20020502.1400000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2002 J2 (SOHO)",1.0,0.0052,143.53,15.62,91.51,,20020503.9100000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2002 J3 (SOHO)",1.0,0.0074,139.42,337.34,61.72,,20020515.0200000,,PAR,1,,67,T,,,,,,,,,,,,,,
"     C/2002 J4 (NEAT)",.9998742585351684,3.633722001949118,46.52550412565594,70.88436555764309,230.7098733061293,57793.08443801525,20031003.1855354,4912674.35324682,COM,1611,,226,,,,,,8.4,8.,11.9,5.,0.03,,,,,
"     C/2002 J5 (LINEAR)",1.001143067897722,5.726792793638362,117.2282481354258,314.1099287782342,74.83299559002182,,20030919.3098821,,HYP,1672,,597,,,,,,5.1,11.,10.1,5.,0.03,,,,,
"     C/2002 J6 (SOHO)",1.0,0.0050,143.35,11.71,88.16,,20020515.1300000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2002 J7 (SOHO)",1.0,0.0055,143.53,8.35,85.52,,20020516.4100000,,PAR,1,,9,T,,,,,,,,,,,,,,
"     C/2002 J8 (SOHO)",1.0,0.0078,140.93,340.02,63.39,,20020513.6700000,,PAR,0,,4,T,,,,,,,,,,,,,,
"     C/2002 K1 (NEAT)",.9996574847729053,3.230243151764767,89.72199693825441,280.5483912384154,4.460239461029696,18858.6649149953,20020616.4520720,915885.531885693,COM,115,,72,,,,,,11.4,10.,14.6,5.,0.03,,,,,
"     C/2002 K2 (LINEAR)",.9931419767231096,5.235064040192426,130.8956599070007,294.5567012985332,26.66528635497231,1521.462594695693,20020105.8369772,21090.7861480127,COM,685,,137,,,,,,8.2,10.,12.1,5.,0.03,,,,,
"     C/2002 K3 (SOHO)",1.0,0.0053,142.51,13.19,90.41,,20020519.1200000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 K4 (NEAT)",.8422772022250582,2.76451485681399,94.06269700337155,308.0989657289367,24.43172972504435,32.2908467752912,20020712.9737815,73.3829026586024,HTC,128,4,242,,,,,,11.4,10.,14.3,5.,0.03,,,,,
"     C/2002 K5 (SOHO)",1.0,0.0050,143.68,15.52,92.69,,20020524.0600000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 K6 (SOHO)",1.0,0.0079,139.90,341.98,65.22,,20020525.1800000,,PAR,0,,30,T,,,,,,,,,,,,,,
"     C/2002 K7 (SOHO)",1.0,0.0050,144.52,12.54,89.88,,20020525.9100000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2002 K8 (SOHO)",1.0,0.0050,141.85,15.75,91.17,,20020526.0800000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 K9 (SOHO)",1.0,0.0056,143.26,15.08,91.51,,20020526.4500000,,PAR,1,,8,T,,,,,,,,,,,,,,
"     C/2002 K10 (SOHO)",1.0,0.0053,141.09,17.22,92.21,,20020531.4400000,,PAR,1,,8,T,,,,,,,,,,,,,,
"     C/2002 K11 (SOHO)",1.0,0.0050,143.35,9.39,86.59,,20020527.0800000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 L1 (SOHO)",1.0,0.0050,143.44,17.21,93.80,,20020606.0300000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 L2 (SOHO)",1.0,0.0050,147.52,345.87,67.74,,20020606.6400000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2002 L3 (SOHO)",1.0,0.0072,143.32,12.96,90.70,,20020607.6200000,,PAR,0,,15,T,,,,,,,,,,,,,,
"     C/2002 L4 (SOHO)",1.0,0.0048,144.37,13.56,91.07,,20020607.7100000,,PAR,0,,17,T,,,,,,,,,,,,,,
"     C/2002 L5 (SOHO)",1.0,0.0060,145.52,329.14,51.00,,20020611.8300000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2002 L6 (SOHO)",1.0,0.0059,143.30,0.46,80.51,,20020608.7000000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 L7 (SOHO)",1.0,0.0051,145.89,346.92,67.22,,20020614.1600000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 L8 (SOHO)",1.0,0.0051,146.04,350.37,71.19,,20020615.7500000,,PAR,0,,33,T,,,,,,,,,,,,,,
"     C/2002 L9 (NEAT)",.9984218107413458,7.033008359197397,68.4421073301086,110.4514456404712,231.4287486114789,8905.723583578278,20040405.9857185,297496.10076537,COM,1680,,346,,,,,,4.7,9.,9.4,5.,0.03,,,,,
"     C/2002 M1 (SOHO)",1.0,0.0052,144.96,7.31,85.64,,20020621.1300000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2002 M2 (SOHO)",1.0,0.0075,139.55,339.00,62.81,,20020618.6400000,,PAR,1,,100,T,,,,,,,,,,,,,,
"     C/2002 M3 (SOHO)",1.0,0.0065,146.35,344.39,63.47,,20020624.1500000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 M4 (SOHO)",1.0,0.0064,145.41,335.55,53.69,,20020627.4300000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2002 M5 (SOHO)",1.0,0.0051,145.65,7.18,84.90,,20020628.4300000,,PAR,1,,13,T,,,,,,,,,,,,,,
"     C/2002 M6 (SOHO)",1.0,0.0049,142.86,15.24,93.28,,20020629.2400000,,PAR,1,,13,T,,,,,,,,,,,,,,
"     C/2002 M7 (SOHO)",1.0,0.0049,143.30,14.18,92.13,,20020629.2500000,,PAR,1,,9,T,,,,,,,,,,,,,,
"     C/2002 M8 (SOHO)",1.0,0.0057,134.08,8.17,89.69,,20020616.8400000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2002 N1 (SOHO)",1.0,0.0053,136.62,19.83,100.02,,20020709.0200000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2002 N2 (SOHO)",1.0,0.0490,13.80,52.93,54.78,,20020711.9200000,,PAR,1,,14,T,,,,,,,,,,,,,,
"     C/2002 O1 (SOHO)",1.0,0.0052,144.77,0.95,80.05,,20020717.8300000,,PAR,1,,19,T,,,,,,,,,,,,,,
"     C/2002 O2 (SOHO)",1.0,0.0049,144.72,11.84,89.46,,20020717.9500000,,PAR,1,,25,T,,,,,,,,,,,,,,
"     C/2002 O3 (SOHO)",1.0,0.0048,144.38,3.81,82.01,,20020717.5900000,,PAR,1,,8,T,,,,,,,,,,,,,,
"     C/2002 O4 (Hoenig)",1.000834309658419,.7762015321227367,73.12646882813617,321.0403923793774,105.9376245467022,,20021001.9824111,,HYP,58,,1205,,,,,,13.2,9.,,,,,,,,
"     C/2002 O6 (SWAN)",.9985840911328377,.4946478190929703,58.62405421977971,330.9518016906637,78.74891628164168,698.2054317761957,20020909.4496563,6529.79275751622,COM,30,,214,,,,,,13.0,16.,18.1,5.,0.03,,,,,
"     C/2002 O7 (LINEAR)",1.000272382494685,.9033222185169575,98.74334446907731,12.80360992432983,252.0687374318661,,20030922.5718614,,HYP,343,,1622,,,,,,9.6,10.,12.8,5.,0.03,,,,,
"     C/2002 P1 (NEAT)",.9842215889072761,6.530221651943411,34.60610757079473,310.6726010737281,347.764344980085,821.2111286738524,20011123.1615717,8419.86611010111,JFc,521,,99,,,,,,8.2,8.,11.2,5.,0.03,,,,,
"     P/2002 P2 (SOHO)",1.0,0.0049,143.87,6.38,85.75,,20020811.4100000,,PAR,1,,13,T,,,,,,,,,,,,,,
"     C/2002 P3 (SOHO)",1.0,0.0359,73.84,75.81,56.57,,20020812.6700000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2002 Q2 (LINEAR)",.9767386275907417,1.302854254061192,96.75817281607587,154.2921717815427,125.4569586092179,110.715837604605,20020817.7565077,419.178456193544,COM,24,7,170,,,,,,16.4,10.,,,,,,,,
"     C/2002 Q3 (LINEAR)",1.0,1.306216,96.8953,154.1513,125.7615,,20020819.0896000,,PAR,19,,84,T,,,,,,,,,,,,,,
"     C/2002 Q3-A (LINEAR)",.9971937681021504,1.305832397876333,96.87858479764969,154.1687155052776,125.7313764885375,929.360231855047,20020819.0345058,10038.1579716268,COM,10,,44,,,,,,16.4,10.,,,,,,,,
"     C/2002 Q5 (LINEAR)",1.001574988945131,1.242966493499847,149.1642298954596,33.74717402202303,133.3064621493774,,20021119.2002675,,HYP,275,,576,,,,,,13.8,7.,,,,,,,,
"     C/2002 Q6 (SOHO)",1.0,0.0103,65.96,70.92,81.75,,20020823.6700000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2002 Q7 (SOHO)",1.0,0.0049,144.80,11.70,89.26,,20020825.0400000,,PAR,1,,42,T,,,,,,,,,,,,,,
"     C/2002 Q8 (SOHO)",1.0,0.0479,13.70,50.38,51.16,,20020825.9300000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2002 Q9 (SOHO)",1.0,0.0304,22.45,19.58,207.89,,20020819.4200000,,PAR,0,,26,T,,,,,,,,,,,,,,
"     C/2002 Q10 (SOHO)",1.0,0.0484,13.54,50.99,51.02,,20020827.5000000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2002 Q11 (SOHO)",1.0,0.0052,145.38,359.80,79.71,,20020830.1800000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 Q12 (SOHO)",1.0,0.0050,144.02,3.57,82.08,,20020819.1400000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2002 Q13 (SOHO)",1.0,0.0054,144.31,2.15,80.71,,20020827.7300000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2002 Q14 (SOHO)",1.0,0.0077,145.34,359.96,80.63,,20020830.1700000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2002 R1 (SOHO)",1.0,0.0492,22.19,70.43,33.67,,20020902.5400000,,PAR,0,,32,T,,,,,,,,,,,,,,
"     C/2002 R3 (LONEOS)",1.002611430955677,3.869486965717282,161.0951765159935,54.29511602407167,45.06804621673733,,20030613.4830314,,HYP,628,,1262,,,,,,9.5,8.,11.5,5.,0.03,,,,,
"     C/2002 R4 (SOHO)",1.0,0.0520,28.31,85.69,20.16,,20020903.3000000,,PAR,0,,35,T,,,,,,,,,,,,,,
"     C/2002 R5 (SOHO)",.9852612620332006,.04740160133684535,14.12062880864015,13.2142153813815,45.72379889773849,6.384845371724579,20020905.1841305,5.76776125949641,JFC,2105,3,64,,,,,,,,,,,,,,,
"     C/2002 R6 (SOHO)",1.0,0.0051,144.64,5.94,77.38,,20020914.0800000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2002 R7 (SOHO)",1.0,0.0052,144.72,12.27,88.52,,20020914.3200000,,PAR,1,,21,T,,,,,,,,,,,,,,
"     C/2002 R8 (SOHO)",1.0,0.0343,75.95,59.71,63.49,,20020915.7500000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2002 S2 (SOHO)",1.0,0.0053,144.31,3.76,81.07,,20020919.1200000,,PAR,2,,64,T,,,,,,,,,,,,,,
"     C/2002 S3 (SOHO)",1.0,0.0062,145.05,8.25,83.66,,20020918.1800000,,PAR,0,,26,T,,,,,,,,,,,,,,
"     C/2002 S4 (SOHO)",1.0,0.0484,13.51,50.81,50.98,,20020918.2200000,,PAR,1,,50,T,,,,,,,,,,,,,,
